aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.58	-0.12	-0.09	-0.75	-0.81	0.65	0.64	0.0	-0.12	-2.08	0.63	0.08	-3.25	0.4	0.0	1593510616.3375907	0.0
-3.67	-0.12	-0.08	-0.74	-0.81	0.65	0.65	0.0	-0.03	-1.97	0.43	0.18	-3.24	0.43	0.0	1593510616.3684669	0.0
-3.74	-0.13	-0.08	-0.75	-0.82	0.66	0.65	0.0	-0.12	-2.06	0.41	0.11	-3.4	0.4	0.0	1593510616.4006014	0.0
-3.75	-0.12	-0.09	-0.75	-0.81	0.66	0.65	0.0	-0.12	-2.18	0.67	0.15	-3.39	0.52	0.0	1593510616.4293106	0.0
-3.82	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.09	-1.92	0.5	0.15	-3.18	0.15	0.0	1593510616.4602358	0.0
-3.98	-0.12	-0.09	-0.74	-0.81	0.66	0.65	0.0	0.2	-2.02	0.58	0.11	-3.28	0.26	0.0	1593510616.4902449	0.0
-3.62	-0.13	-0.09	-0.75	-0.81	0.66	0.65	0.0	0.12	-2.11	0.53	0.05	-3.27	0.18	0.0	1593510616.5219486	0.0
-3.66	-0.13	-0.08	-0.75	-0.81	0.67	0.65	0.0	-0.17	-2.14	0.37	-0.05	-3.27	0.47	0.0	1593510616.55324	0.0
-3.85	-0.12	-0.08	-0.75	-0.81	0.65	0.65	0.0	-0.06	-1.86	0.44	0.15	-3.15	0.46	0.0	1593510616.5820096	0.0
-3.85	-0.13	-0.08	-0.74	-0.81	0.65	0.65	0.0	-0.12	-2.2	0.37	0.17	-3.24	0.37	0.0	1593510616.6121879	0.0
-3.85	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.2	-2.15	0.4	-0.06	-3.08	0.43	0.0	1593510616.643471	0.0
-3.69	-0.12	-0.09	-0.75	-0.82	0.65	0.65	0.0	0.03	-2.03	0.41	0.12	-3.24	0.38	0.0	1593510616.6816044	0.0
-3.53	-0.12	-0.08	-0.75	-0.81	0.66	0.66	0.0	-0.03	-2.09	0.5	0.03	-3.13	0.23	0.0	1593510616.713615	0.0
-3.68	-0.12	-0.08	-0.75	-0.81	0.64	0.65	0.0	0.02	-2.09	0.52	-0.02	-3.24	0.43	0.0	1593510616.742887	0.0
-3.81	-0.13	-0.08	-0.74	-0.81	0.65	0.65	0.0	-0.05	-2.17	0.44	0.05	-3.18	0.17	0.0	1593510616.773686	0.0
-3.84	-0.12	-0.08	-0.75	-0.81	0.65	0.65	0.0	0.08	-2.11	0.38	-0.03	-3.25	0.24	0.0	1593510616.8043141	0.0
-3.73	-0.12	-0.09	-0.74	-0.81	0.65	0.65	0.0	0.12	-2.03	0.37	0.29	-3.28	0.46	0.0	1593510616.835936	0.0
-3.85	-0.13	-0.08	-0.75	-0.82	0.65	0.65	0.0	0.05	-2.08	0.43	0.06	-3.47	0.29	0.0	1593510616.867784	0.0
-3.96	-0.12	-0.08	-0.75	-0.81	0.65	0.66	0.0	0.17	-2.08	0.53	0.24	-3.19	0.46	0.0	1593510616.898512	0.0
-3.77	-0.13	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.21	-2.18	0.4	0.06	-3.24	0.4	0.0	1593510616.9298131	0.0
