aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-27.84	-0.17	-0.72	-0.83	-0.52	0.62	0.61	60.0	-0.5	-16.53	4.35	-19.89	-3.97	124.67	0.0	1593530373.7000427	100
-20.12	-0.15	-0.88	-0.78	-0.65	0.69	0.6	60.0	0.14	-13.79	4.58	-9.54	-1.82	115.51	0.0	1593530373.7299573	100
-3.41	-0.22	-0.12	-0.75	-0.87	0.81	0.81	60.0	-0.35	-34.7	8.98	2.09	-5.24	65.53	0.0	1593530373.76109	100
13.55	-0.17	-0.36	-0.74	-0.68	0.74	0.65	60.0	-1.07	-47.6	-0.79	-16.93	-3.07	69.45	0.0	1593530373.791731	37.0
17.73	-0.14	-0.51	-0.71	-0.65	0.4	0.72	60.0	1.66	-94.52	5.74	-5.3	-3.1	57.31	0.0	1593530373.8232994	100
28.64	-0.28	-1.13	-0.77	-0.57	0.73	0.75	60.0	-0.29	-20.38	3.62	22.37	-4.09	21.27	0.0	1593530373.85323	64.01
38.73	-0.0	-0.79	-0.74	-0.33	0.36	0.68	60.0	1.77	36.79	1.3	8.93	-3.08	55.56	0.0	1593530373.893784	85.99
48.65	-0.01	-0.29	-0.72	-0.22	0.3	0.78	60.0	2.21	11.89	-2.09	0.11	-2.41	74.4	0.0	1593530373.924594	100
40.21	-0.23	-0.55	-0.76	-0.11	0.7	0.45	60.0	-0.12	15.31	-10.34	-1.77	-3.68	23.77	0.0	1593530373.9548733	100
42.84	-0.15	-0.83	-0.73	-0.81	0.7	1.01	60.0	-0.05	6.26	-9.39	7.3	-3.66	-0.27	0.0	1593530373.9871929	100
41.88	-0.15	-0.73	-0.73	-0.64	0.62	0.92	60.0	-0.06	9.45	2.79	17.98	-3.98	31.4	0.0	1593530374.0164447	100
41.66	-0.11	-0.62	-0.75	-0.53	0.68	0.74	60.0	-0.14	1.11	-10.2	1.8	-3.22	19.8	0.0	1593530374.049192	100
41.12	-0.11	-0.56	-0.74	-0.44	0.62	0.64	60.0	-0.03	0.6	4.72	-1.98	-3.76	26.35	0.0	1593530374.0822434	100
36.53	-0.23	-0.34	-0.78	-0.4	0.68	0.44	60.0	-0.34	-14.0	11.13	-4.53	-4.69	49.05	0.0	1593530374.1129706	100
26.48	-0.03	-0.04	-0.73	-0.6	0.61	0.45	60.0	0.32	-9.45	5.37	-5.5	-2.35	49.4	0.0	1593530374.142553	100
30.93	-0.07	-0.62	-0.77	-0.48	0.63	0.64	60.0	0.12	30.99	-13.5	8.99	-2.85	129.27	0.0	1593530374.1731024	87.22
40.67	-0.03	-0.86	-0.74	-0.38	0.54	0.55	60.0	0.14	4.87	5.83	-30.21	-3.21	108.12	0.0	1593530374.2037203	55.19
56.73	-0.16	-0.67	-0.76	-0.12	0.67	0.6	60.0	-0.56	11.07	0.24	-12.52	-3.07	159.86	0.0	1593530374.2341602	68.85
56.15	-0.08	-0.3	-0.75	-0.39	0.67	0.55	60.0	-0.09	7.5	3.47	-3.48	-2.31	112.47	0.0	1593530374.2695534	100
57.87	-0.11	-0.41	-0.79	-0.02	0.69	0.68	60.0	-0.14	3.05	1.73	3.48	-2.89	62.89	0.0	1593530374.3001876	37.0
66.03	-0.1	-0.58	-0.72	-0.02	0.57	0.69	60.0	0.03	0.58	1.68	-2.18	-3.37	32.72	0.0	1593530374.3308926	37.0
66.85	-0.12	-0.69	-0.74	-0.27	0.65	0.74	60.0	-0.15	-14.87	-0.81	19.73	-3.4	-1.07	0.0	1593530374.361379	100
65.42	-0.12	-0.72	-0.75	-0.27	0.65	0.67	60.0	-0.24	-19.18	1.18	16.09	-3.21	-2.87	0.0	1593530374.3922882	87.41
62.09	-0.13	-0.73	-0.75	-0.3	0.65	0.69	60.0	0.18	-6.31	-0.2	6.55	-3.44	-0.26	0.0	1593530374.4240718	99.17
61.51	-0.13	-0.72	-0.74	-0.27	0.66	0.68	60.0	0.02	-2.2	0.69	-1.16	-3.16	-4.44	0.0	1593530374.4539	90.88
60.61	-0.13	-0.72	-0.74	-0.26	0.65	0.69	60.0	-0.02	-2.63	0.09	1.57	-3.22	-3.97	0.0	1593530374.4895217	87.76
59.99	-0.12	-0.72	-0.75	-0.26	0.66	0.69	60.0	-0.11	-4.4	0.05	2.12	-3.05	-1.83	0.0	1593530374.52056	96.47
59.7	-0.13	-0.72	-0.74	-0.28	0.67	0.69	60.0	-0.18	-6.58	0.14	3.65	-3.25	-3.1	0.0	1593530374.5514104	95.75
59.1	-0.13	-0.73	-0.75	-0.28	0.66	0.67	60.0	-0.15	-2.47	0.17	1.86	-3.27	-0.55	0.0	1593530374.582207	97.2
58.94	-0.13	-0.72	-0.75	-0.28	0.65	0.67	60.0	-0.24	1.91	0.32	-3.51	-3.25	2.0	0.0	1593530374.6127033	93.29
58.87	-0.13	-0.71	-0.75	-0.27	0.64	0.69	60.0	-0.06	2.29	0.5	-4.0	-3.27	2.41	0.0	1593530374.6439698	93.71
59.4	-0.13	-0.72	-0.75	-0.26	0.65	0.69	60.0	-0.14	-0.17	0.85	-2.23	-3.25	3.6	0.0	1593530374.679635	87.7
59.48	-0.13	-0.71	-0.74	-0.27	0.65	0.69	60.0	-0.09	-2.85	0.89	0.15	-3.47	5.63	0.0	1593530374.7097886	92.32
59.45	-0.13	-0.72	-0.75	-0.27	0.65	0.69	60.0	0.03	-2.61	0.96	-1.13	-3.27	7.45	0.0	1593530374.7406683	92.32
59.5	-0.13	-0.72	-0.75	-0.27	0.66	0.68	60.0	-0.05	-1.02	1.4	-3.18	-3.59	9.77	0.0	1593530374.7718177	91.43
59.7	-0.13	-0.73	-0.74	-0.27	0.65	0.69	60.0	-0.08	2.17	1.57	-6.72	-3.34	14.81	0.0	1593530374.8030388	89.66
59.78	-0.13	-0.74	-0.75	-0.28	0.66	0.73	60.0	-0.05	-3.02	1.36	0.34	-3.39	21.91	0.0	1593530374.8374696	88.79
59.33	-0.14	-0.82	-0.75	-0.33	0.65	0.71	60.0	0.29	-8.43	1.36	10.55	-3.31	31.44	0.0	1593530374.872066	95.87
