aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
37.35	-0.19	-0.8	-0.77	-0.41	0.64	0.66	60.0	-0.27	-17.91	4.96	4.26	-4.32	19.11	0.0	1593509389.421747	77
40.84	-0.15	-0.61	-0.77	-0.4	0.68	0.67	60.0	-0.18	-6.49	-0.64	-2.2	-3.28	16.23	0.0	1593509389.4574044	77
41.2	-0.14	-0.61	-0.76	-0.48	0.66	0.69	60.0	0.02	0.98	0.18	1.1	-3.18	15.74	0.0	1593509389.4876902	77
40.84	-0.15	-0.65	-0.75	-0.49	0.69	0.66	60.0	-0.24	-16.55	-3.05	1.6	-2.78	19.98	0.0	1593509389.51862	77
41.46	-0.11	-0.67	-0.74	-0.54	0.66	0.69	60.0	0.03	-13.54	1.11	1.27	-3.1	20.67	0.0	1593509389.5493834	77
42.12	-0.2	-0.76	-0.78	-0.53	0.73	0.78	60.0	-0.6	10.18	-1.6	1.39	-3.44	24.43	0.0	1593509389.5812085	77
40.66	-0.17	-0.73	-0.74	-0.55	0.56	0.72	60.0	-0.66	14.24	2.4	-2.87	-3.53	20.26	0.0	1593509389.6106238	77
42.29	-0.09	-0.63	-0.74	-0.32	0.66	0.69	60.0	0.03	-8.18	-3.28	1.89	-2.43	15.62	0.0	1593509389.6428804	77
43.82	-0.15	-0.71	-0.77	-0.45	0.67	0.72	60.0	-0.34	-5.4	1.5	6.52	-3.34	16.15	0.0	1593509389.676609	77
44.7	-0.16	-0.63	-0.75	-0.35	0.62	0.66	60.0	0.2	-9.37	2.4	-2.93	-3.37	12.73	0.0	1593509389.7073097	77
44.67	-0.13	-0.6	-0.75	-0.45	0.64	0.7	60.0	0.03	-2.03	0.82	0.24	-3.16	6.63	0.0	1593509389.7378888	77
45.21	-0.13	-0.64	-0.75	-0.47	0.67	0.69	60.0	-0.17	-7.66	-0.52	3.91	-2.89	11.66	0.0	1593509389.7683165	77
45.75	-0.13	-0.66	-0.75	-0.42	0.63	0.65	60.0	0.23	-9.94	3.25	4.95	-3.27	16.35	0.0	1593509389.7997365	77
44.75	-0.17	-0.68	-0.76	-0.37	0.7	0.69	60.0	-0.38	-2.26	-5.18	-4.43	-2.72	6.99	0.0	1593509389.8320396	77
46.7	-0.14	-0.65	-0.75	-0.38	0.65	0.7	60.0	-0.03	6.43	0.73	-7.34	-3.4	2.06	0.0	1593509389.86725	77
47.71	-0.14	-0.66	-0.75	-0.39	0.65	0.68	60.0	-0.17	-5.79	0.14	3.62	-3.15	2.12	0.0	1593509389.898842	77
47.62	-0.13	-0.66	-0.75	-0.41	0.65	0.68	60.0	0.18	-5.66	0.08	1.98	-3.21	1.27	0.0	1593509389.9283316	77
47.57	-0.14	-0.66	-0.74	-0.42	0.65	0.68	60.0	-0.14	-0.35	0.72	-0.89	-3.11	4.35	0.0	1593509389.9588156	77
47.5	-0.14	-0.66	-0.75	-0.37	0.65	0.68	60.0	0.08	-0.24	0.21	-1.53	-3.27	6.12	0.0	1593509389.9897497	77
48.12	-0.16	-0.65	-0.75	-0.39	0.66	0.67	60.0	-0.41	-16.18	0.21	2.95	-2.7	8.64	0.0	1593509390.0264533	77
47.59	-0.14	-0.59	-0.77	-0.4	0.67	0.68	60.0	-0.18	5.89	0.21	-3.31	-3.21	10.14	0.0	1593509390.0607464	77
