aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
0.02	-0.12	-0.14	-0.75	-0.81	0.65	0.65	0.0	-0.15	-1.82	0.73	0.12	-3.36	0.37	0.0	1593525337.7498043	21.42
-0.11	-0.12	-0.13	-0.75	-0.8	0.65	0.65	0.0	-0.03	-1.91	0.53	-0.14	-3.19	0.53	0.0	1593525337.7902455	23.2
-0.22	-0.12	-0.13	-0.74	-0.8	0.65	0.65	0.0	-0.03	-1.94	0.43	-0.02	-3.25	0.41	0.0	1593525337.822596	23.38
-0.15	-0.12	-0.13	-0.75	-0.81	0.64	0.65	0.0	-0.09	-2.09	0.46	0.05	-3.22	0.5	0.0	1593525337.851726	22.77
-0.08	-0.12	-0.12	-0.75	-0.8	0.66	0.65	0.0	-0.21	-2.12	0.52	0.35	-3.39	0.52	0.0	1593525337.8824506	22.74
-0.17	-0.12	-0.13	-0.75	-0.8	0.65	0.65	0.0	0.03	-1.95	0.35	-0.09	-3.33	0.46	0.0	1593525337.9135344	23.47
0.04	-0.12	-0.13	-0.75	-0.8	0.65	0.65	0.0	0.02	-2.0	0.29	0.2	-3.18	0.27	0.0	1593525337.94643	21.98
0.16	-0.12	-0.14	-0.74	-0.81	0.66	0.65	0.0	-0.2	-2.15	0.56	0.17	-3.3	0.37	0.0	1593525337.9770331	22.28
0.03	-0.12	-0.13	-0.74	-0.81	0.65	0.64	0.0	-0.43	-2.17	0.67	0.17	-3.19	0.24	0.0	1593525338.0077388	23.43
0.02	-0.12	-0.13	-0.75	-0.81	0.65	0.64	0.0	-0.03	-2.06	0.47	-0.11	-3.39	0.02	0.0	1593525338.0385368	23.34
-0.1	-0.13	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.24	-2.32	0.53	0.26	-3.47	-0.11	0.0	1593525338.069407	23.79
-0.2	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.08	-2.2	0.46	0.26	-3.44	0.03	0.0	1593525338.1012933	23.16
-0.4	-0.13	-0.13	-0.74	-0.81	0.65	0.66	0.0	0.05	-2.14	0.47	0.29	-3.27	-0.26	0.0	1593525338.1310937	24.38
-0.25	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.14	-2.12	0.38	-0.03	-3.34	0.14	0.0	1593525338.1637833	22.14
-0.17	-0.13	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.18	-2.06	0.7	-0.05	-3.24	0.64	0.0	1593525338.2003667	23.0
-0.24	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.26	-1.97	0.56	0.05	-3.31	0.84	0.0	1593525338.2294931	23.55
-0.01	-0.12	-0.14	-0.75	-0.81	0.64	0.65	0.0	-0.11	-2.03	0.63	0.17	-3.5	0.66	0.0	1593525338.262011	22.07
0.01	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.06	-1.97	0.44	-0.12	-3.5	0.72	0.0	1593525338.2901735	22.6
0.09	-0.12	-0.13	-0.75	-0.81	0.66	0.64	0.0	-0.14	-2.0	0.61	-0.15	-3.27	0.75	0.0	1593525338.3222506	22.77
-0.16	-0.12	-0.13	-0.74	-0.8	0.65	0.66	0.0	0.03	-1.97	0.58	-0.05	-3.31	0.75	0.0	1593525338.3520796	24.44
-0.02	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.32	-2.17	0.35	0.11	-3.42	0.41	0.0	1593525338.395929	22.67
-0.18	-0.12	-0.13	-0.75	-0.8	0.64	0.64	0.0	-0.23	-2.0	0.6	0.05	-3.37	0.41	0.0	1593525338.425038	23.93
-0.12	-0.13	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.18	-2.11	0.47	0.14	-3.25	0.26	0.0	1593525338.4557247	23.39
-0.22	-0.12	-0.13	-0.75	-0.81	0.64	0.65	0.0	0.03	-2.12	0.37	0.14	-3.22	0.32	0.0	1593525338.4862027	23.87
-0.2	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.08	-2.08	0.44	0.17	-3.28	0.55	0.0	1593525338.5195925	23.15
-0.29	-0.12	-0.13	-0.74	-0.8	0.65	0.65	0.0	-0.03	-2.03	0.58	0.06	-3.05	0.41	0.0	1593525338.5505118	23.79
-0.21	-0.13	-0.13	-0.75	-0.81	0.65	0.64	0.0	-0.09	-2.03	0.5	0.17	-3.5	0.32	0.0	1593525338.5811055	23.18
-0.32	-0.12	-0.13	-0.74	-0.81	0.66	0.64	0.0	-0.09	-1.95	0.56	0.12	-3.39	0.53	0.0	1593525338.613735	23.22
-0.41	-0.13	-0.13	-0.75	-0.81	0.65	0.66	0.0	-0.15	-2.08	0.32	0.09	-3.28	0.4	0.0	1593525338.6432374	23.93
-0.47	-0.13	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.17	-2.09	0.58	-0.08	-3.39	0.38	0.0	1593525338.6739585	24.01
-0.48	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.2	-2.02	0.38	-0.03	-3.37	0.38	0.0	1593525338.7041435	23.83
-0.22	-0.12	-0.13	-0.75	-0.81	0.65	0.64	0.0	-0.12	-1.95	0.41	-0.06	-3.33	0.26	0.0	1593525338.735686	22.59
-0.16	-0.12	-0.13	-0.75	-0.81	0.65	0.66	0.0	-0.18	-1.94	0.43	0.14	-3.31	0.5	0.0	1593525338.7661858	22.81
-0.22	-0.12	-0.13	-0.74	-0.81	0.65	0.65	0.0	-0.05	-2.17	0.43	0.29	-3.39	0.58	0.0	1593525338.8007483	24.12
-0.3	-0.12	-0.13	-0.75	-0.8	0.65	0.65	0.0	-0.06	-2.0	0.43	0.08	-3.16	0.32	0.0	1593525338.8320446	23.54
-0.21	-0.11	-0.13	-0.74	-0.81	0.65	0.65	0.0	0.08	-2.02	0.43	0.24	-3.27	0.24	0.0	1593525338.8616478	23.02
-0.13	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.14	-2.18	0.49	0.06	-3.37	0.34	0.0	1593525338.8928962	23.19
0.01	-0.13	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.23	-2.17	0.47	0.2	-3.18	0.06	0.0	1593525338.9233294	22.51
-0.1	-0.12	-0.13	-0.75	-0.81	0.65	0.66	0.0	-0.24	-2.23	0.38	0.09	-3.39	0.38	0.0	1593525338.9550438	23.48
-0.16	-0.13	-0.13	-0.75	-0.8	0.65	0.65	0.0	-0.17	-2.21	0.6	0.23	-3.37	0.23	0.0	1593525338.991158	24.11
-0.22	-0.12	-0.13	-0.75	-0.8	0.66	0.65	0.0	-0.05	-2.26	0.44	0.14	-3.24	0.11	0.0	1593525339.0211122	24.08
-0.18	-0.12	-0.13	-0.75	-0.8	0.65	0.65	0.0	-0.26	-1.94	0.44	0.08	-3.33	0.27	0.0	1593525339.05141	23.04
-0.17	-0.12	-0.13	-0.74	-0.81	0.65	0.65	0.0	-0.05	-1.98	0.61	-0.03	-3.25	0.41	0.0	1593525339.081886	23.33
-0.18	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.08	-1.79	0.4	-0.02	-3.24	0.32	0.0	1593525339.1125073	23.53
-0.07	-0.12	-0.13	-0.75	-0.81	0.65	0.65	0.0	-0.29	-1.95	0.46	0.09	-3.21	0.43	0.0	1593525339.143448	22.89
-0.07	-0.12	-0.13	-0.75	-0.81	0.66	0.65	0.0	-0.12	-1.65	0.56	0.11	-3.21	0.66	0.0	1593525339.175124	23.33
-0.12	-0.12	-0.13	-0.74	-0.8	0.65	0.65	0.0	0.05	-2.06	0.52	-0.03	-3.3	0.34	0.0	1593525339.204548	23.76
-0.13	-0.12	-0.12	-0.75	-0.8	0.64	0.64	60.0	-0.15	-2.06	0.38	0.05	-3.24	0.78	0.0	1593525339.2369325	100.0
-0.18	-0.12	-0.14	-0.75	-0.8	0.65	0.65	60.0	-0.05	-2.05	0.6	0.05	-3.22	0.34	0.0	1593525339.2656584	100.0
0.02	-0.12	-0.14	-0.75	-0.81	0.65	0.65	60.0	-0.11	-1.98	0.52	-0.52	-3.24	2.72	0.0	1593525339.297159	72.59
0.2	-0.12	-0.13	-0.75	-0.81	0.66	0.65	60.0	-0.08	0.17	1.18	-1.8	-3.42	4.18	0.0	1593525339.3269937	66.9
0.15	-0.13	-0.14	-0.75	-0.8	0.66	0.65	60.0	0.0	2.87	1.36	-3.95	-3.33	6.75	0.0	1593525339.3575792	70.01
0.12	-0.12	-0.14	-0.75	-0.8	0.65	0.66	60.0	-0.09	6.37	1.97	-3.44	-3.39	10.81	0.0	1593525339.3961432	74.37
0.27	-0.12	-0.14	-0.75	-0.8	0.65	0.66	60.0	0.08	6.64	1.85	-4.09	-3.71	12.18	0.0	1593525339.4250767	77.02
0.89	-0.12	-0.16	-0.75	-0.81	0.67	0.66	60.0	0.15	11.82	2.17	-3.47	-3.92	24.98	0.0	1593525339.4561706	80.52
1.49	-0.13	-0.16	-0.75	-0.85	0.66	0.66	60.0	0.11	14.26	3.6	-4.84	-3.73	33.73	0.0	1593525339.4866822	81.44
2.7	-0.12	-0.23	-0.75	-0.85	0.65	0.72	60.0	0.11	26.79	4.95	-8.47	-4.31	66.15	0.0	1593525339.5178807	82.71
3.38	-0.1	-0.12	-0.75	-0.74	0.63	0.67	60.0	0.31	11.86	2.5	-4.5	-3.92	91.59	0.0	1593525339.5494573	86.1
10.35	-0.15	-0.71	-0.78	-0.81	0.65	0.69	60.0	-0.49	-20.98	2.52	7.59	-3.76	135.74	0.0	1593525339.5822704	52.06
