aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	vec	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
7.4	-4.4	-5.1	5.1	2.9	5.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.0149126	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	455	583	564	559			nan
7.6	-4.4	-5.1	5.1	3.0	6.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.1193523	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	455	583	564	559			nan
7.6	-4.4	-5.1	5.1	3.0	6.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.223768	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	455	583	564	559			nan
8.6	-5.7	-6.7	6.7	4.2	4.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.3284934	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	456	583	564	559			nan
8.6	-5.7	-6.7	6.7	4.2	4.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.4338284	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	456	583	564	559			nan
8.6	-5.7	-6.7	6.7	4.2	4.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.5506773	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	456	583	564	559			nan
8.6	-5.7	-6.7	6.7	4.2	4.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.656075	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	486	466	456	583	564	559			nan
8.8	-6.5	-7.9	7.9	4.8	3.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.7690492	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.5	-7.9	7.9	4.8	3.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670171.8758667	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.5	-7.6	7.6	4.5	3.5									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670171.9805748	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.5	-7.6	7.6	4.5	3.5									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.0856373	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.5	-7.6	7.6	4.5	3.5									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.1901867	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.5	-7.6	7.6	4.5	3.5									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.2944942	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.3	-7.9	7.9	4.9	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.3989296	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
8.8	-6.3	-7.9	7.9	4.9	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.5034802	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.0	-6.3	-7.8	7.8	5.0	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.6081817	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.0	-6.3	-7.8	7.8	5.0	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.7131388	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.0	-6.3	-7.8	7.8	5.0	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.8177972	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.0	-6.3	-7.8	7.8	5.0	3.3									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670172.9218016	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.3	-6.7	-8.1	8.1	5.0	3.2									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.0262518	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
9.3	-6.7	-8.1	8.1	5.0	3.2									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.1307964	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	901	831	754	887	815	740			nan	486	466	456	583	564	558			nan
13.1	-8.0	-9.6	9.6	7.3	1.6									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.2352517	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
13.1	-8.0	-9.6	9.6	7.3	1.6									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.3398142	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
13.1	-8.0	-9.6	9.6	7.3	1.6									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.4473119	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
13.1	-8.0	-9.6	9.6	7.3	1.6									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.574833	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
12.9	-8.0	-8.9	8.9	7.2	2.5									279.8	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.6787722	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
12.9	-8.0	-8.9	8.9	7.2	2.5									279.8	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.7832816	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.4	-8.0	-9.3	9.3	6.9	2.2									279.3	0	0	0	0	0.06	0.0	0.0	0.06	0.06	0.0	1590670173.887485	5.45	0.0	0.0	5.45	5.45	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	456	584	564	560			nan
13.4	-8.0	-9.3	9.3	6.9	2.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670173.992246	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	456	584	564	560			nan
13.3	-7.9	-8.8	8.8	6.9	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.0968876	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.3	-7.9	-8.8	8.8	6.9	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.2011406	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.3	-7.9	-8.8	8.8	6.9	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.3060956	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.3	-7.9	-8.8	8.8	6.9	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.4104886	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
nan	-7.9	-9.5	9.5	7.5	2.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.5151982	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	nan	831	754	886	815	740			nan	nan	466	456	584	564	560			nan
nan	-7.9	-9.5	9.5	7.5	2.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.620142	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	nan	831	754	886	815	740			nan	nan	466	456	584	564	560			nan
13.4	-8.1	-9.2	9.2	7.1	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.7242076	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.4	-8.1	-9.2	9.2	7.1	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.8284612	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.4	-8.1	-9.2	9.2	7.1	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670174.9331458	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
13.4	-8.1	-9.2	9.2	7.1	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670175.037823	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	887	815	740			nan	485	466	456	584	564	560			nan
11.8	-7.9	-8.7	8.7	6.1	2.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670175.142286	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
11.8	-7.9	-8.7	8.7	6.1	2.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670175.2481272	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	559			nan
10.9	-7.3	-8.1	8.1	5.8	2.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670175.3652172	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.9	-7.3	-8.1	8.1	5.8	2.7									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670175.4699836	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.9	-7.3	-8.0	8.0	5.7	2.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670175.5816941	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	901	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.9	-7.3	-8.0	8.0	5.7	2.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670175.6864097	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	901	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.9	-7.3	-8.0	8.0	5.7	2.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670175.7926211	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	901	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.9	-7.3	-8.0	8.0	5.7	2.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670175.8989692	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	901	831	754	886	815	740			nan	485	466	456	584	564	560			nan
11.3	-7.1	-8.4	8.4	5.7	2.5									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.006743	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.8	-7.2	-7.9	7.9	5.5	2.8									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.111162	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.8	-7.2	-7.9	7.9	5.5	2.8									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.2153647	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.8	-7.2	-7.9	7.9	5.5	2.8									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.32	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.8	-7.2	-7.9	7.9	5.5	2.8									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.42478	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
8.7	-5.1	-5.3	5.3	3.9	5.4									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.5316937	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
8.7	-5.1	-5.3	5.3	3.9	5.4									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.6365426	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
7.4	-2.3	-3.7	3.7	3.0	7.6									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.7411358	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	887	815	739			nan	485	466	455	584	564	560			nan
7.4	-2.3	-3.7	3.7	3.0	7.6									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.8457508	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	887	815	739			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670176.950393	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670177.054785	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670177.1924088	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670177.2976682	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.06	0.06	0.0	0.0	0.06	1590670177.4022973	0.0	5.45	5.45	0.0	0.0	5.45	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
7.5	-2.3	-4.1	4.1	3.4	6.9									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670177.5066617	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
8.0	-3.0	-4.7	4.7	4.0	6.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670177.6109588	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	559			nan
8.0	-3.0	-4.7	4.7	4.0	6.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670177.714952	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	559			nan
7.7	-2.9	-4.6	4.6	3.5	6.8									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670177.8196218	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
7.7	-2.9	-4.6	4.6	3.5	6.8									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670177.9242685	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
7.7	-2.9	-4.6	4.6	3.5	6.8									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.0293078	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
7.7	-2.9	-4.6	4.6	3.5	6.8									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.1342688	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	560			nan
8.1	-3.0	-4.8	4.8	3.6	6.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.2392232	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
8.1	-3.0	-4.8	4.8	3.6	6.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.3431761	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	455	584	564	560			nan
8.1	-3.0	-4.6	4.6	3.7	6.6									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.4473727	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	559			nan
8.1	-3.0	-4.6	4.6	3.7	6.6									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.551694	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	559			nan
8.1	-3.0	-4.6	4.6	3.7	6.6									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.6569355	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	559			nan
8.1	-3.0	-4.6	4.6	3.7	6.6									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.761365	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	455	584	564	559			nan
10.0	-6.3	-7.6	7.6	5.2	3.8									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670178.8684034	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
10.0	-6.3	-7.6	7.6	5.2	3.8									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670178.9978707	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.1026523	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.2076144	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.312275	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.4168012	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.5215347	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.5	-6.0	-7.1	7.1	5.0	3.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.6257107	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.7	-6.0	-7.4	7.4	5.1	3.3									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.7301269	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.7	-6.0	-7.4	7.4	5.1	3.3									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.8348646	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.8	-6.2	-7.4	7.4	5.1	3.4									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670179.939426	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.8	-6.2	-7.4	7.4	5.1	3.4									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.0439713	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.8	-6.2	-7.4	7.4	5.1	3.4									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.148448	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
9.8	-6.2	-7.4	7.4	5.1	3.4									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.2530677	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	886	815	740			nan	485	466	456	584	564	560			nan
11.6	-6.6	-8.2	8.2	6.9	2.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.3573384	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	456	584	564	560			nan
11.6	-6.6	-8.2	8.2	6.9	2.6									279.3	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.4617152	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	831	754	887	815	740			nan	485	466	456	584	564	560			nan
13.9	-8.2	-9.0	9.0	8.5	2.3									279.8	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.5663621	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	832	754	886	815	740			nan	484	466	456	584	564	560			nan
13.9	-8.2	-9.0	9.0	8.5	2.3									279.8	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.6710355	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	832	754	886	815	740			nan	484	466	456	584	564	560			nan
13.5	nan	-8.7	8.7	8.2	2.3									279.8	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.802378	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	832	nan	886	815	740			nan	484	466	nan	584	564	560			nan
13.5	nan	-8.7	8.7	8.2	2.3									279.8	0	0	0	0	0.07	0.0	0.0	0.07	0.07	0.0	1590670180.9066682	6.36	0.0	0.0	6.36	6.36	0.0	[nan, nan, nan, nan]	902	832	nan	886	815	740			nan	484	466	nan	584	564	560			nan
13.5	nan	-8.7	8.7	8.2	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670181.0110404	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	nan	886	815	740			nan	484	466	nan	584	564	560			nan
13.5	nan	-8.7	8.7	8.2	2.3									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670181.1151958	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	nan	886	815	740			nan	484	466	nan	584	564	560			nan
13.8	-8.0	-9.0	9.0	8.5	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670181.219557	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	886	815	740			nan	484	466	456	584	564	560			nan
13.8	-8.0	-9.0	9.0	8.5	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670181.324191	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	886	815	740			nan	484	466	456	584	564	560			nan
14.0	-8.1	-8.9	8.9	8.5	2.5									279.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670181.43084	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	902	832	754	886	815	740			nan	484	466	456	584	564	560			nan
