aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.85	-0.12	-0.08	-0.74	-0.77	0.65	0.69	0.0	-0.05	-1.82	0.6	0.23	-3.11	1.51	0.0	1593532951.5578918	41.22
-3.8	-0.13	-0.08	-0.75	-0.76	0.66	0.71	0.0	-0.09	-2.12	0.55	0.11	-3.39	1.34	0.0	1593532951.5896847	41.53
-3.77	-0.13	-0.09	-0.75	-0.77	0.65	0.7	0.0	-0.06	-2.21	0.69	0.27	-3.3	2.67	0.0	1593532951.620152	41.27
-3.81	-0.13	-0.09	-0.75	-0.78	0.65	0.69	0.0	-0.15	-1.36	0.72	-0.52	-3.01	0.72	0.0	1593532951.6492953	41.7
-3.68	-0.13	-0.08	-0.75	-0.77	0.65	0.7	0.0	-0.18	-1.89	0.63	-0.29	-3.21	0.99	0.0	1593532951.680272	41.59
-3.33	-0.12	-0.1	-0.75	-0.77	0.66	0.69	0.0	-0.12	-1.91	0.38	0.18	-3.27	3.98	0.0	1593532951.7119987	39.43
-3.6	-0.12	-0.07	-0.75	-0.75	0.65	0.7	0.0	-0.14	-0.61	0.46	-1.6	-3.28	0.93	0.0	1593532951.7410061	42.74
-3.48	-0.13	-0.08	-0.75	-0.78	0.65	0.7	0.0	-0.27	-1.83	0.81	-0.26	-3.25	0.55	0.0	1593532951.771506	42.63
-3.57	-0.13	-0.08	-0.75	-0.77	0.66	0.71	0.0	-0.14	-1.71	0.49	-0.31	-3.3	0.85	0.0	1593532951.8019392	43.06
-3.77	-0.13	-0.08	-0.75	-0.77	0.65	0.71	0.0	-0.32	-2.0	0.66	0.15	-3.28	1.92	0.0	1593532951.8323731	43.44
-3.88	-0.13	-0.08	-0.75	-0.77	0.65	0.7	0.0	-0.15	-0.27	0.4	-0.96	-3.21	1.36	0.0	1593532951.8639097	43.92
-3.67	-0.13	-0.09	-0.75	-0.78	0.66	0.71	0.0	-0.09	-1.56	0.75	-0.06	-3.3	1.76	0.0	1593532951.8964365	42.53
-3.63	-0.13	-0.08	-0.75	-0.77	0.65	0.7	0.0	-0.09	-2.26	0.43	0.46	-3.16	0.29	0.0	1593532951.93246	43.74
-3.64	-0.13	-0.09	-0.75	-0.77	0.66	0.71	0.0	-0.09	-2.18	0.82	0.02	-3.25	0.61	0.0	1593532951.9632037	43.81
-3.27	-0.13	-0.09	-0.75	-0.77	0.65	0.71	0.0	-0.23	-1.77	0.49	-0.21	-3.25	0.9	0.0	1593532951.993217	42.94
-3.03	-0.14	-0.1	-0.75	-0.77	0.65	0.71	0.0	-0.17	-2.46	0.7	0.27	-3.02	1.97	0.0	1593532952.0247397	42.07
-3.28	-0.13	-0.09	-0.75	-0.75	0.65	0.71	0.0	0.05	-1.31	0.69	-0.23	-3.39	0.82	0.0	1593532952.0551374	44.36
-3.04	-0.13	-0.1	-0.75	-0.77	0.66	0.71	0.0	-0.05	-1.92	0.95	-0.56	-3.24	0.4	0.0	1593532952.085171	42.8
-3.16	-0.13	-0.09	-0.75	-0.77	0.65	0.7	60.0	-0.31	-1.83	0.37	-0.14	-3.25	0.76	0.0	1593532952.1178846	100.0
-3.16	-0.13	-0.09	-0.75	-0.76	0.65	0.69	60.0	-0.23	-1.83	0.44	0.34	-3.28	2.55	0.0	1593532952.1485782	100.0
-2.97	-0.13	-0.1	-0.75	-0.77	0.65	0.7	60.0	0.08	-1.57	0.76	-0.2	-3.3	2.14	0.0	1593532952.1794498	86.44
-2.78	-0.13	-0.1	-0.75	-0.77	0.66	0.7	60.0	0.0	-1.37	0.92	0.11	-3.33	3.89	0.0	1593532952.2114158	87.65
-2.85	-0.13	-0.09	-0.76	-0.77	0.65	0.72	60.0	-0.08	-0.64	1.3	-1.02	-3.31	2.58	0.0	1593532952.240248	91.18
-1.48	-0.12	-0.14	-0.75	-0.8	0.64	0.7	60.0	0.08	-7.45	1.51	2.85	-3.21	13.65	0.0	1593532952.2729352	89.86
-1.01	-0.13	-0.13	-0.74	-0.8	0.66	0.7	60.0	-0.09	-0.46	1.68	-5.95	-3.25	16.52	0.0	1593532952.303182	92.81
-0.81	-0.13	-0.12	-0.75	-0.69	0.67	0.7	60.0	0.06	0.5	3.68	-5.16	-3.11	13.92	0.0	1593532952.338652	98.57
-1.88	-0.15	-0.14	-0.75	-0.88	0.67	0.72	60.0	0.12	7.6	3.74	-5.47	-3.07	69.24	0.0	1593532952.3719559	100.0
-2.99	-0.13	-0.08	-0.75	-0.94	0.66	0.68	60.0	-0.06	-1.79	1.8	1.56	-3.69	85.54	0.0	1593532952.3998332	100.0
1.04	-0.13	-0.3	-0.77	-0.71	0.63	0.64	60.0	-0.02	1.18	1.91	-4.85	-3.71	114.69	0.0	1593532952.4319267	85.54
-1.93	-0.15	-0.05	-0.75	-0.88	0.66	0.85	60.0	0.32	-4.29	3.13	-8.82	-4.0	107.13	0.0	1593532952.461113	100.0
2.8	-0.14	-0.2	-0.73	-0.73	0.67	0.85	60.0	-0.11	-5.56	-0.78	-8.14	-3.88	95.74	0.0	1593532952.4917424	100.0
8.93	-0.12	-0.17	-0.76	-0.76	0.63	0.73	60.0	0.05	-3.11	-0.35	-2.0	-4.47	90.6	0.0	1593532952.5293672	100.0
8.69	-0.15	-0.23	-0.77	-0.69	0.65	0.6	60.0	-0.06	-6.2	1.16	-4.81	-3.91	89.59	0.0	1593532952.5597076	100.0
8.28	-0.14	-0.4	-0.71	-0.6	0.67	0.79	60.0	0.14	-8.5	-0.02	-6.11	-3.37	72.5	0.0	1593532952.5908911	100.0
15.8	-0.09	-0.36	-0.78	-0.53	0.65	0.67	60.0	-0.05	-1.07	-3.77	-2.27	-3.71	52.99	0.0	1593532952.6209962	88.88
16.55	-0.15	-0.4	-0.75	-0.59	0.68	0.69	60.0	-0.31	-0.49	0.0	-5.15	-3.59	35.88	0.0	1593532952.6516585	100.0
19.35	-0.15	-0.44	-0.74	-0.67	0.65	0.62	60.0	-0.03	-1.89	1.21	2.63	-3.48	25.77	0.0	1593532952.682063	100.0
22.06	-0.13	-0.46	-0.75	-0.68	0.66	0.73	60.0	-0.15	-3.3	1.69	-1.63	-3.21	28.37	0.0	1593532952.712866	96.72
22.92	-0.13	-0.46	-0.75	-0.7	0.63	0.69	60.0	-0.12	2.6	2.37	-2.89	-3.63	42.26	0.0	1593532952.7435071	100.0
22.77	-0.16	-0.46	-0.75	-0.56	0.59	0.75	60.0	0.11	7.85	2.46	-9.82	-4.29	53.53	0.0	1593532952.773702	100.0
26.93	-0.14	-0.64	-0.72	-0.61	0.66	0.61	60.0	0.02	-3.39	5.08	-1.54	-3.76	77.66	0.0	1593532952.8043492	97.99
31.32	-0.12	-0.6	-0.75	-0.66	0.64	0.68	60.0	0.02	-6.66	2.78	-3.33	-4.32	90.0	0.0	1593532952.8375645	100.0
31.69	-0.11	-0.51	-0.76	-0.53	0.66	0.82	60.0	-0.23	-2.58	1.24	-2.23	-3.44	97.76	0.0	1593532952.8660905	100.0
36.9	-0.11	-0.5	-0.75	-0.57	0.66	0.61	60.0	0.03	-7.45	1.28	-4.79	-3.44	99.31	0.0	1593532952.8982775	100.0
39.59	-0.13	-0.66	-0.74	-0.48	0.66	0.76	60.0	-0.09	-1.6	0.41	-5.82	-4.0	86.6	0.0	1593532952.933716	94.89
