aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-4.69	-0.12	-0.06	-0.75	-0.78	0.66	0.69	0.0	0.14	-2.03	0.58	0.29	-3.3	0.29	0.0	1593533608.6717465	0.0
-4.8	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.15	-2.03	0.4	0.09	-3.31	0.29	0.0	1593533608.7038302	0.0
-4.77	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.12	-1.91	0.44	0.24	-3.33	0.38	0.0	1593533608.733279	0.0
-4.84	-0.12	-0.06	-0.75	-0.78	0.66	0.7	0.0	0.08	-1.94	0.49	0.17	-3.13	0.21	0.0	1593533608.76333	0.0
-4.8	-0.12	-0.06	-0.75	-0.78	0.66	0.69	0.0	-0.17	-2.15	0.43	0.17	-3.18	0.23	0.0	1593533608.7938983	0.0
-4.64	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.05	-1.85	0.58	0.2	-3.33	0.34	0.0	1593533608.8254652	0.0
-4.71	-0.12	-0.07	-0.74	-0.78	0.66	0.69	0.0	0.06	-2.0	0.34	0.0	-3.27	0.35	0.0	1593533608.855653	0.0
-4.55	-0.12	-0.07	-0.75	-0.78	0.65	0.69	0.0	-0.11	-2.15	0.35	0.18	-3.11	0.35	0.0	1593533608.8885753	0.0
-4.65	-0.13	-0.07	-0.75	-0.78	0.66	0.69	0.0	-0.17	-1.92	0.56	0.03	-3.37	0.27	0.0	1593533608.9186544	0.0
-4.64	-0.12	-0.06	-0.75	-0.79	0.65	0.7	0.0	-0.12	-2.11	0.37	0.29	-3.24	0.4	0.0	1593533608.9485984	0.0
-4.69	-0.13	-0.06	-0.74	-0.79	0.65	0.69	0.0	-0.2	-2.05	0.41	0.03	-3.07	0.2	0.0	1593533608.9805214	0.0
-4.54	-0.13	-0.06	-0.75	-0.79	0.65	0.7	0.0	-0.12	-2.05	0.44	0.0	-3.33	0.61	0.0	1593533609.0099423	0.0
-4.77	-0.12	-0.06	-0.75	-0.79	0.66	0.69	0.0	-0.03	-1.98	0.47	0.17	-3.39	0.29	0.0	1593533609.0416353	0.0
-5.01	-0.13	-0.06	-0.75	-0.78	0.67	0.69	0.0	-0.12	-2.03	0.64	0.18	-3.51	0.4	0.0	1593533609.0724764	0.0
-4.72	-0.12	-0.07	-0.75	-0.78	0.66	0.7	0.0	-0.11	-1.95	0.5	0.02	-3.25	0.31	0.0	1593533609.10183	0.0
-4.67	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.34	-2.09	0.37	0.06	-3.22	0.4	0.0	1593533609.133066	0.0
-4.72	-0.13	-0.07	-0.75	-0.79	0.65	0.7	0.0	-0.14	-2.05	0.46	-0.02	-3.31	0.23	0.0	1593533609.1645014	0.0
-4.69	-0.12	-0.06	-0.75	-0.78	0.65	0.7	0.0	-0.34	-1.83	0.43	-0.03	-3.25	0.15	0.0	1593533609.195909	0.0
-4.84	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	0.08	-2.15	0.38	0.08	-3.1	0.38	0.0	1593533609.2314985	0.0
-5.14	-0.12	-0.05	-0.75	-0.79	0.64	0.69	0.0	-0.08	-2.06	0.41	0.03	-3.42	0.27	0.0	1593533609.2605786	0.0
-4.57	-0.12	-0.07	-0.75	-0.78	0.65	0.69	0.0	-0.17	-2.26	0.29	0.09	-3.3	0.43	0.0	1593533609.2926402	0.0
-4.6	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.17	-1.94	0.55	0.11	-3.22	0.37	0.0	1593533609.3364944	0.0
-4.78	-0.13	-0.06	-0.74	-0.78	0.65	0.69	0.0	-0.18	-2.08	0.44	-0.02	-3.33	0.27	0.0	1593533609.3687546	0.0
-4.64	-0.12	-0.06	-0.75	-0.79	0.66	0.69	0.0	-0.15	-2.08	0.53	0.05	-3.07	0.18	0.0	1593533609.4019496	0.0
-4.7	-0.12	-0.06	-0.75	-0.78	0.65	0.7	0.0	-0.34	-2.05	0.53	-0.02	-3.3	0.32	0.0	1593533609.432161	0.0
-4.74	-0.12	-0.06	-0.75	-0.78	0.65	0.69	0.0	-0.31	-2.09	0.47	0.11	-3.15	0.52	0.0	1593533609.4646723	0.0
-4.76	-0.12	-0.06	-0.75	-0.78	0.65	0.69	60.0	-0.11	-1.92	0.49	0.2	-3.04	0.47	0.0	1593533609.493543	100
-4.77	-0.13	-0.06	-0.75	-0.78	0.66	0.69	60.0	-0.06	-2.0	0.37	0.05	-3.34	0.38	0.0	1593533609.5251975	100
-4.73	-0.12	-0.06	-0.75	-0.78	0.66	0.69	60.0	-0.11	-2.03	0.56	-0.03	-3.31	0.32	0.0	1593533609.5552733	100
-4.84	-0.13	-0.06	-0.75	-0.78	0.66	0.7	60.0	-0.23	-2.0	0.7	-0.23	-3.3	0.0	0.0	1593533609.5851548	100
-4.78	-0.13	-0.06	-0.75	-0.78	0.65	0.69	60.0	0.09	-2.0	0.5	-0.78	-3.07	0.05	0.0	1593533609.6159153	100
-5.13	-0.12	-0.05	-0.75	-0.78	0.66	0.7	60.0	-0.12	-2.37	0.44	-1.21	-3.19	-0.02	0.0	1593533609.6485574	100
-4.77	-0.12	-0.06	-0.75	-0.78	0.65	0.69	60.0	-0.14	-2.18	0.72	-1.77	-3.31	0.44	0.0	1593533609.6777642	100
-4.76	-0.12	-0.06	-0.75	-0.78	0.65	0.69	60.0	-0.18	-1.74	1.22	-2.09	-3.4	0.06	0.0	1593533609.7132807	100
-4.93	-0.12	-0.05	-0.74	-0.78	0.65	0.69	60.0	0.05	-1.86	3.39	-4.06	-3.76	3.13	0.0	1593533609.7447488	100
-5.18	-0.12	-0.06	-0.74	-0.78	0.65	0.69	60.0	-0.03	-4.18	4.6	-4.56	-3.91	3.89	0.0	1593533609.7750225	100
-3.95	-0.13	-0.1	-0.75	-0.79	0.64	0.66	60.0	0.38	6.18	6.78	-4.95	-4.27	24.06	0.0	1593533609.8049433	100
-4.63	-0.14	-0.05	-0.75	-0.75	0.64	0.75	60.0	0.18	3.04	3.27	-6.47	-3.95	16.82	0.0	1593533609.8362586	100
-3.31	-0.12	-0.08	-0.74	-0.77	0.65	0.75	60.0	0.11	4.31	3.59	-8.84	-3.86	26.93	0.0	1593533609.8669345	100
-3.69	-0.12	-0.07	-0.74	-0.76	0.64	0.68	60.0	0.08	7.48	2.18	-3.59	-3.53	44.9	0.0	1593533609.9013972	100
-2.87	-0.12	-0.08	-0.74	-0.76	0.64	0.66	60.0	0.27	-0.02	1.65	-6.7	-3.62	38.84	0.0	1593533609.9325564	100
-2.35	-0.13	-0.12	-0.75	-0.78	0.65	0.69	60.0	0.37	-3.37	3.31	-0.82	-3.22	37.05	0.0	1593533609.9626608	100
-1.83	-0.13	-0.12	-0.74	-0.85	0.66	0.67	60.0	0.0	0.38	3.59	-1.01	-3.4	52.2	0.0	1593533609.99364	100
1.07	-0.11	-0.26	-0.76	-0.82	0.64	0.78	60.0	-0.12	-1.15	2.89	-2.63	-3.28	73.18	0.0	1593533610.0240579	100
5.16	-0.15	-0.27	-0.74	-0.6	0.7	0.96	60.0	0.37	-4.08	-1.79	-5.28	-4.15	92.23	0.0	1593533610.0596714	100
14.76	-0.12	-0.37	-0.72	-0.61	0.61	0.74	60.0	0.03	-3.24	5.83	-8.38	-3.8	97.69	0.0	1593533610.099166	100
11.2	-0.17	-0.18	-0.75	-0.82	0.69	0.7	60.0	-0.14	-2.2	0.5	-1.83	-3.59	81.88	0.0	1593533610.1276503	100
3.92	-0.19	-0.2	-0.74	-0.75	0.69	0.71	60.0	0.44	-2.7	1.24	-3.4	-4.24	86.9	0.0	1593533610.1577816	100
8.7	-0.11	-0.35	-0.75	-0.67	0.71	0.71	60.0	-0.02	-3.8	0.76	-6.75	-3.79	90.0	0.0	1593533610.1884754	100
13.27	-0.13	-0.42	-0.75	-0.55	0.6	0.72	60.0	0.08	-1.82	4.73	-4.02	-3.89	82.5	0.0	1593533610.2193944	100
15.86	-0.13	-0.34	-0.75	-0.55	0.66	0.73	60.0	-0.17	0.85	4.79	-4.53	-3.86	72.96	0.0	1593533610.2499745	77
17.27	-0.12	-0.31	-0.78	-0.42	0.64	0.73	60.0	-0.15	-1.39	-1.15	6.47	-3.83	63.19	0.0	1593533610.282261	77
15.9	-0.08	-0.41	-0.76	-0.69	0.64	0.76	60.0	-0.37	-0.32	1.01	-3.94	-3.02	66.98	0.0	1593533610.3145673	77
20.16	-0.09	-0.38	-0.72	-0.58	0.57	0.7	60.0	-0.15	-0.41	-1.48	-4.12	-3.98	63.28	0.0	1593533610.3465436	77
23.34	-0.12	-0.58	-0.74	-0.62	0.64	0.68	60.0	-0.02	1.15	2.56	-1.77	-4.08	49.89	0.0	1593533610.375851	77
