aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
81.75	-0.14	-0.65	-0.76	0.01	0.67	0.74	60.0	-0.05	-0.18	2.93	4.75	-3.24	19.22	0.0	1593530661.1368299	37.0
76.61	-0.12	-0.76	-0.74	-0.2	0.66	0.74	60.0	-0.17	-28.29	-4.21	37.11	-3.44	-7.21	0.0	1593530661.1677103	98.33
75.32	-0.12	-0.78	-0.75	-0.19	0.66	0.7	60.0	-0.17	-16.92	1.97	14.26	-3.1	-8.7	0.0	1593530661.1985424	66.21
71.78	-0.12	-0.76	-0.74	-0.15	0.66	0.67	60.0	-0.08	0.09	-0.7	0.23	-3.1	-2.63	0.0	1593530661.2294195	73.35
70.84	-0.13	-0.74	-0.75	-0.14	0.65	0.69	60.0	-0.02	-4.66	0.76	3.6	-3.11	-6.29	0.0	1593530661.2687469	74.15
70.69	-0.12	-0.75	-0.75	-0.13	0.65	0.68	60.0	-0.26	-8.15	-0.29	7.3	-3.11	-10.66	0.0	1593530661.2975318	70.23
69.8	-0.13	-0.75	-0.75	-0.15	0.66	0.69	60.0	-0.37	-10.31	0.03	6.14	-3.1	-12.17	0.0	1593530661.3288333	73.79
69.19	-0.13	-0.77	-0.74	-0.17	0.65	0.67	60.0	-0.29	-11.04	-0.47	7.73	-2.98	-15.25	0.0	1593530661.3585997	77.04
68.59	-0.12	-0.76	-0.75	-0.17	0.64	0.68	60.0	-0.06	-3.85	-0.12	-0.99	-3.11	-12.55	0.0	1593530661.3899376	77.89
68.35	-0.13	-0.75	-0.75	-0.17	0.66	0.69	60.0	-0.06	-2.38	-0.79	-0.55	-3.13	-14.26	0.0	1593530661.423374	75.54
68.28	-0.12	-0.72	-0.75	-0.15	0.66	0.67	60.0	-0.12	-2.63	-0.38	-1.97	-3.07	-19.92	0.0	1593530661.456938	72.53
68.3	-0.13	-0.73	-0.74	-0.15	0.65	0.69	60.0	-0.12	0.41	-0.21	-0.89	-3.18	-24.63	0.0	1593530661.4876416	73.4
67.4	-0.12	-0.73	-0.75	-0.19	0.65	0.67	60.0	-0.11	-3.88	-0.26	6.98	-3.22	-30.43	0.0	1593530661.5179503	79.27
65.94	-0.13	-0.73	-0.75	-0.23	0.66	0.68	60.0	-0.02	-0.63	0.58	1.11	-3.39	-35.86	0.0	1593530661.5488856	89.98
64.51	-0.13	-0.72	-0.75	-0.23	0.65	0.67	60.0	-0.14	-2.08	0.12	2.67	-3.24	-40.44	0.0	1593530661.5789433	83.04
63.99	-0.13	-0.73	-0.74	-0.23	0.65	0.64	60.0	-0.09	-2.29	-0.46	5.24	-3.28	-38.98	0.0	1593530661.610705	85.32
62.71	-0.13	-0.74	-0.76	-0.29	0.65	0.64	60.0	-0.02	-2.37	0.75	4.37	-3.45	-35.07	0.0	1593530661.6410828	94.88
60.49	-0.13	-0.76	-0.75	-0.31	0.66	0.66	60.0	-0.2	-0.93	0.58	3.4	-3.25	-21.42	0.0	1593530661.6780438	97.44
59.1	-0.13	-0.77	-0.75	-0.32	0.65	0.68	60.0	-0.18	-6.82	0.4	4.52	-3.39	-10.79	0.0	1593530661.711408	96.93
58.35	-0.12	-0.74	-0.75	-0.33	0.66	0.66	60.0	-0.02	-2.55	0.98	2.11	-3.31	-1.89	0.0	1593530661.7395284	98.93
58.37	-0.13	-0.72	-0.75	-0.29	0.65	0.67	60.0	-0.02	3.3	-0.05	-5.66	-3.22	1.6	0.0	1593530661.7704103	93.97
58.33	-0.12	-0.72	-0.74	-0.29	0.65	0.67	60.0	-0.17	2.93	0.66	-3.63	-3.39	1.68	0.0	1593530661.8017871	93.56
58.88	-0.12	-0.72	-0.75	-0.28	0.65	0.68	60.0	-0.02	-1.95	0.67	-0.21	-3.37	3.6	0.0	1593530661.8328834	91.16
58.78	-0.12	-0.73	-0.74	-0.29	0.65	0.68	60.0	-0.06	-1.91	0.69	-1.19	-3.44	5.16	0.0	1593530661.8637328	93.48
58.72	-0.13	-0.73	-0.75	-0.29	0.66	0.68	60.0	-0.09	0.95	1.39	-4.27	-3.39	11.07	0.0	1593530661.8952098	93.39
58.72	-0.12	-0.73	-0.75	-0.29	0.65	0.67	60.0	0.03	1.13	1.45	-5.86	-3.4	14.78	0.0	1593530661.9252307	92.7
58.91	-0.12	-0.73	-0.75	-0.27	0.66	0.67	60.0	0.14	2.99	2.46	-7.33	-3.5	19.86	0.0	1593530661.9557097	90.6
59.51	-0.12	-0.72	-0.75	-0.27	0.66	0.68	60.0	0.05	6.72	2.27	-11.69	-3.66	28.64	0.0	1593530661.9872327	89.49
59.89	-0.12	-0.74	-0.75	-0.25	0.66	0.69	60.0	0.0	12.47	1.91	-6.64	-3.76	28.0	0.0	1593530662.0175335	87.21
